name,country
lisakovsk,kazakhstan
baykonyr,kazakhstan
ridder,kazakhstan
lenger,kazakhstan
kokshetau,kazakhstan
kentau,kazakhstan
esik,kazakhstan
georgīevka,kazakhstan
aksu,kazakhstan
otegenbatyra,kazakhstan
ekibastuz,kazakhstan
shīeli,kazakhstan
shardara,kazakhstan
burunday,kazakhstan
aksu,kazakhstan
balqash,kazakhstan
ayagoz,kazakhstan
atbasar,kazakhstan
arys,kazakhstan
arkalyk,kazakhstan
aral,kazakhstan
astana,kazakhstan
almaty,kazakhstan
akkol’,kazakhstan
abay,kazakhstan
stepnogorsk,kazakhstan
kyzyl-orda,kazakhstan
vientiane,laos
xamnua,laos
savannakhét,laos
pakxé,laos
muangxay,laos
vangviang,laos
muangphônsavan,laos
muangpakxan,laos
thakhèk,laos
luangprabang,laos
banhouakhoua,laos
phonsavan,laos
zahlé,lebanon
tripoli,lebanon
tyre,lebanon
sidon,lebanon
ra’sbayrūt,lebanon
djounie,lebanon
jbaïl,lebanon
habboûch,lebanon
bcharré,lebanon
beirut,lebanon
baalbek,lebanon
ennâqoûra,lebanon
nabatîyéettahta,lebanon
castries,saintlucia
vaduz,liechtenstein
welisara,srilanka
weligama,srilanka
wattala,srilanka
vavuniya,srilanka
valvedditturai,srilanka
trincomalee,srilanka
ratnapura,srilanka
puttalam,srilanka
pointpedro,srilanka
pitakotte,srilanka
peliyagoda,srilanka
panadura,srilanka
nuwaraeliya,srilanka
negombo,srilanka
mulleriyawa,srilanka
dehiwala-mountlavinia,srilanka
moratuwa,srilanka
matara,srilanka
maharagama,srilanka
kurunegala,srilanka
srijayewardenepurakotte,srilanka
kotikawatta,srilanka
kolonnawa,srilanka
kelaniya,srilanka
katunayaka,srilanka
kandy,srilanka
kandana,srilanka
kalutara,srilanka
kalmunai,srilanka
jaffna,srilanka
jaela,srilanka
homagama,srilanka
hendala,srilanka
hatton,srilanka
hanwellaihala,srilanka
gampola,srilanka
galle,srilanka
galkissa,srilanka
eravurtown,srilanka
dambulla,srilanka
colombo,srilanka
chilaw,srilanka
beruwala,srilanka
bentota,srilanka
batticaloa,srilanka
battaramullasouth,srilanka
badulla,srilanka
anuradhapura,srilanka
ampara,srilanka
ambalangoda,srilanka
shanjeevhome,srilanka
mountlavinia,srilanka
zwedru,liberia
newyekepa,liberia
voinjama,liberia
monrovia,liberia
kakata,liberia
harper,liberia
greenville,liberia
gbarnga,liberia
buchanan,liberia
bensonville,liberia
quthing,lesotho
qacha’snek,lesotho
mohale’shoek,lesotho
maseru,lesotho
maputsoe,lesotho
mafeteng,lesotho
leribe,lesotho
butha-buthe,lesotho
visaginas,lithuania
vilnius,lithuania
utena,lithuania
ukmerge,lithuania
telsiai,lithuania
taurage,lithuania
silute,lithuania
šiauliai,lithuania
rokiškis,lithuania
radviliskis,lithuania
plunge,lithuania
panevėžys,lithuania
palanga,lithuania
fabijoniškės,lithuania
mazeikiai,lithuania
marijampolė,lithuania
kretinga,lithuania
klaipėda,lithuania
kėdainiai,lithuania
kaunas,lithuania
jonava,lithuania
gargždai,lithuania
druskininkai,lithuania
alytus,lithuania
aleksotas,lithuania
dainava(kaunas),lithuania
šilainiai,lithuania
eiguliai,lithuania
pašilaičiai,lithuania
pilaitė,lithuania
justiniškės,lithuania
šeškinė,lithuania
lazdynai,lithuania
vilkpėdė,lithuania
naujamiestis,lithuania
luxembourg,luxembourg
esch-sur-alzette,luxembourg
dudelange,luxembourg
valmiera,latvia
ventspils,latvia
vec-liepāja,latvia
tukums,latvia
salaspils,latvia
riga,latvia
rēzekne,latvia
ogre,latvia
liepāja,latvia
jūrmala,latvia
jelgava,latvia
jēkabpils,latvia
daugavpils,latvia
cēsis,latvia
tobruk,libya
sulūq,libya
darnah,libya
benghazi,libya
azzuwaytīnah,libya
attāj,libya
tūkrah,libya
alqubbah,libya
almarj,libya
aljawf,libya
albayḑā’,libya
alabyār,libya
ajdabiya,libya
zuwārah,libya
zliten,libya
zalţan,libya
yafran,libya
waddān,libya
tarhuna,libya
tripoli,libya
tagiura,libya
sirte,libya
şurmān,libya
şabrātah,libya
sabhā,libya
nālūt,libya
murzuq,libya
mizdah,libya
mişrātah,libya
masallātah,libya
hūn,libya
zawiya,libya
ghat,libya
gharyan,libya
brak,libya
banīwalīd,libya
azzintān,libya
azzāwīyah,libya
awbārī,libya
alkhums,libya
aljadīd,libya
zaïo,morocco
zagora,morocco
youssoufia,morocco
tiznit,morocco
tirhanimîne,morocco
tinghir,morocco
tiflet,morocco
tétouan,morocco
taza,morocco
taroudant,morocco
taourirt,morocco
taounate,morocco
tan-tan,morocco
tangier,morocco
tahla,morocco
souqlarb’aalgharb,morocco
sidiyahiaelgharb,morocco
sidislimane,morocco
sidiqacem,morocco
sidiifni,morocco
sidibennour,morocco
settat,morocco
sefrou,morocco
sale,morocco
safi,morocco
rabat,morocco
ouladteïma,morocco
oujda,morocco
ouedzem,morocco
ouezzane,morocco
ouarzazat,morocco
nador,morocco
mohammedia,morocco
midelt,morocco
meknès,morocco
mechraabelksiri,morocco
martil,morocco
marrakesh,morocco
larache,morocco
ksarelkebir,morocco
khouribga,morocco
khenifra,morocco
kenitra,morocco
kasbatadla,morocco
jerada,morocco
imzoûrene,morocco
guercif,morocco
guelmim,morocco
fkihbensalah,morocco
fèsalbali,morocco
fes,morocco
essaouira,morocco
eljadida,morocco
elhajeb,morocco
elaïoun,morocco
chefchaouene,morocco
casablanca,morocco
bouznika,morocco
berkane,morocco
benimellal,morocco
berrechid,morocco
azrou,morocco
azemmour,morocco
asilah,morocco
khemisset,morocco
alhoceïma,morocco
ahfir,morocco
agadir,morocco
skhirate,morocco
boujniba,morocco
dakhla,morocco
monte-carlo,monaco
monaco,monaco
edineţ,moldova
ungheni,moldova
tiraspolul,moldova
straşeni,moldova
biliceniivechi,moldova
soroca,moldova
slobozia,moldova
rîbniţa,moldova
orhei,moldova
hînceşti,moldova
căuşeni,moldova
floreşti,moldova
dubăsari,moldova
drochia,moldova
comrat,moldova
chişinău,moldova
ceadîr-lunga,moldova
cahul,moldova
bender,moldova
bălţi,moldova
podgorica,montenegro
pljevlja,montenegro
nikšić,montenegro
herceg-novi,montenegro
cetinje,montenegro
budva,montenegro
bijelopolje,montenegro
bar,montenegro
marigot,saintmartin
toamasina,madagascar
vondrozo,madagascar
vohipaho,madagascar
vohibinany,madagascar
vavatenina,madagascar
vangaindrano,madagascar
tsiroanomandidy,madagascar
tsiombe,madagascar
tsaratanana,madagascar
toliara,madagascar
fortdauphin,madagascar
soavinandriana,madagascar
soanindrariny,madagascar
soanieranaivongo,madagascar
sitampiky,madagascar
sambava,madagascar
sakaraha,madagascar
sahavato,madagascar
sadabe,madagascar
nosyvarika,madagascar
morondava,madagascar
moramanga,madagascar
miandrivazo,madagascar
miandrarivo,madagascar
marovoay,madagascar
marolambo,madagascar
maroantsetra,madagascar
manjakandriana,madagascar
mananjary,madagascar
mananara,madagascar
manakara,madagascar
maintirano,madagascar
mahanoro,madagascar
mahajanga,madagascar
maevatanana,madagascar
ikongo,madagascar
ikalamavony,madagascar
ihosy,madagascar
ifanadiana,madagascar
fianarantsoa,madagascar
fenoarivobe,madagascar
fenoarivoatsinanana,madagascar
faratsiho,madagascar
farafangana,madagascar
fandriana,madagascar
betioky,madagascar
betafo,madagascar
beroroha,madagascar
belosurtsiribihina,madagascar
beloha,madagascar
bealanana,madagascar
arivonimamo,madagascar
antsohimbondrona,madagascar
antsohihy,madagascar
antsiranana,madagascar
antsirabe,madagascar
antanifotsy,madagascar
antananarivo,madagascar
antalaha,madagascar
ankazondandy,madagascar
ankazobe,madagascar
ankazoabo,madagascar
anjozorobe,madagascar
hell-ville,madagascar
andilamena,madagascar
andapa,madagascar
ampasimanolotra,madagascar
amparafaravola,madagascar
ampanihy,madagascar
ampahana,madagascar
ambovombe,madagascar
ambositra,madagascar
ambohitrolomahitsy,madagascar
amboasary,madagascar
amboanjo,madagascar
ambilobe,madagascar
ambatondrazaka,madagascar
ambatolampy,madagascar
ambatofinandrahana,madagascar
ambatoboeny,madagascar
ambarakaraka,madagascar
ambanja,madagascar
ambalavao,madagascar
alarobia,madagascar
majuro,marshallislands
rmicapitol,marshallislands
желино,macedonia
vinica,macedonia
veles,macedonia
tetovo,macedonia
теарце,macedonia
студеничани,macedonia
strumica,macedonia
struga,macedonia
shtip,macedonia
skopje,macedonia
сарај,macedonia
ресен,macedonia
радовиш,macedonia
prilep,macedonia
ohrid,macedonia
неготино,macedonia
negotino,macedonia
липково,macedonia
kumanovo,macedonia
кривапаланка,macedonia
kochani,macedonia
kičevo,macedonia
kavadarci,macedonia
kamenjane,macedonia
gostivar,macedonia
gevgelija,macedonia
delcevo,macedonia
debar,macedonia
brvenica,macedonia
bogovinje,macedonia
bitola,macedonia
šutoorizare,macedonia
butel,macedonia
čair,macedonia
ilinden,macedonia
kiselavoda,macedonia
centaržupa,macedonia
yorosso,mali
timbuktu,mali
sikasso,mali
ségou,mali
san,mali
sagalo,mali
mopti,mali
markala,mali
koutiala,mali
koulikoro,mali
kolokani,mali
kayes,mali
kati,mali
kangaba,mali
gao,mali
djénné,mali
bougouni,mali
banamba,mali
bamako,mali
bafoulabé,mali
yenangyaung,myanmar
nyaungdon,myanmar
yamethin,myanmar
wakema,myanmar
twante,myanmar
taungoo,myanmar
thongwa,myanmar
thayetmyo,myanmar
thaton,myanmar
tharyarwady,myanmar
thanatpin,myanmar
thanatpin,myanmar
dawei,myanmar
taunggyi,myanmar
taungdwingyi,myanmar
syriam,myanmar
sittwe,myanmar
shwebo,myanmar
sagaing,myanmar
yangon,myanmar
pyu,myanmar
pyinmana,myanmar
pyay,myanmar
pyapon,myanmar
bago,myanmar
paungde,myanmar
pakokku,myanmar
hpa-an,myanmar
nyaunglebin,myanmar
myitkyina,myanmar
myingyan,myanmar
myawadi,myanmar
myanaung,myanmar
mudon,myanmar
mawlamyinegyunn,myanmar
mawlamyine,myanmar
monywa,myanmar
mogok,myanmar
minbu,myanmar
myeik,myanmar
meiktila,myanmar
pyinoolwin,myanmar
mawlaik,myanmar
maubin,myanmar
martaban,myanmar
mandalay,myanmar
magway,myanmar
loikaw,myanmar
letpandan,myanmar
lashio,myanmar
kyaukse,myanmar
kyaikto,myanmar
kyaiklat,myanmar
kyaikkami,myanmar
kayan,myanmar
kanbe,myanmar
hinthada,myanmar
hakha,myanmar
chauk,myanmar
bogale,myanmar
bhamo,myanmar
pathein,myanmar
myaydo,myanmar
naypyitaw,myanmar
uliastay,mongolia
ulaangom,mongolia
ölgiy,mongolia
khovd,mongolia
altai,mongolia
ulanbator,mongolia
sühbaatar,mongolia
murun-kuren,mongolia
mandalgovi,mongolia
hovd,mongolia
erdenet,mongolia
dzüünharaa,mongolia
darhan,mongolia
dalandzadgad,mongolia
saynshand,mongolia
bulgan,mongolia
bayanhongor,mongolia
bayanhongor,mongolia
baruun-urt,mongolia
arvayheer,mongolia
зуунмод,mongolia
macau,macao
saipan,northernmarianaislands
saint-joseph,martinique
sainte-marie,martinique
petiterivièresalée,martinique
lerobert,martinique
lelamentin,martinique
lefrançois,martinique
latrinité,martinique
fort-de-france,martinique
ducos,martinique
zouerate,mauritania
tékane,mauritania
sélibaby,mauritania
rosso,mauritania
nouakchott,mauritania
nouâdhibou,mauritania
néma,mauritania
kiffa,mauritania
kaédi,mauritania
atar,mauritania
aleg,mauritania
plymouth,montserrat
brades,montserrat
żabbar,malta
valletta,malta
qormi,malta
mosta,malta
birkirkara,malta
vacoas,mauritius
triolet,mauritius
saintpierre,mauritius
quatrebornes,mauritius
portlouis,mauritius
mahébourg,mauritius
goodlands,mauritius
curepipe,mauritius
centredeflacq,mauritius
belairrivièresèche,mauritius
lehochet,mauritius
male,maldives
karonga,malawi
zomba,malawi
salima,malawi
rumphi,malawi
nsanje,malawi
nkhotakota,malawi
mzuzu,malawi
mzimba,malawi
mulanje,malawi
mchinji,malawi
mangochi,malawi
liwonde,malawi
lilongwe,malawi
kasungu,malawi
dedza,malawi
blantyre,malawi
balaka,malawi
gustavoa.madero,mexico
sanfernando,mexico
zumpango,mexico
zumpangodelrío,mexico
zacualtipán,mexico
zacatlán,mexico
zacatepec,mexico
yecapixtla,mexico
yautepec,mexico
xoxocotla,mexico
xonacatlán,mexico
xochitepec,mexico
xochimilco,mexico
xicotepecdejuárez,mexico
xico,mexico
sanmiguelxicoviejo,mexico
álvaroobregón,mexico
villahermosa,mexico
gustavoa.madero,mexico
villacuauhtémocotzolotepec,mexico
veracruz,mexico
venustianocarranza,mexico
vallehermoso,mexico
valladolid,mexico
uman,mexico
tuxtlagutiérrez,mexico
tuxpanderodríguezcano,mexico
tultitlán,mexico
tultepec,mexico
tulancingo,mexico
tuladeallende,mexico
toluca,mexico
tlazcalancingo,mexico
tlaquiltenango,mexico
tlapadecomonfort,mexico
tlapacoyan,mexico
tlalpan,mexico
tlalnepantla,mexico
tlahuac,mexico
tizimín,mexico
tizayuca,mexico
tixtladeguerrero,mexico
ticul,mexico
santiagotíanguistenco,mexico
tezontepecdealdama,mexico
teziutlan,mexico
texcocodemora,mexico
tequixquiac,mexico
tequisquiapan,mexico
cuautitlánizcalli,mexico
tepoztlán,mexico
tepotzotlán,mexico
tepejideocampo,mexico
tepeaca,mexico
tepatlaxcodehidalgo,mexico
teoloyucan,mexico
tenosiquedepinosuárez,mexico
tenangodearista,mexico
temixco,mexico
temapache,mexico
teloloapan,mexico
tecax,mexico
tehuacán,mexico
tecamachalco,mexico
teapa,mexico
taxcodealarcón,mexico
tapachula,mexico
tantoyuca,mexico
tampico,mexico
tamazunchale,mexico
santodomingotehuantepec,mexico
santiagotuxtla,mexico
santiagopinotepanacional,mexico
santiagotulantepec,mexico
moyotzingo,mexico
santamaríachimalhuacán,mexico
santacruzxoxocotlán,mexico
tecamacdefelipevillanueva,mexico
chiautempan,mexico
sansalvadorelseco,mexico
sansalvadoratenco,mexico
sanpablodelassalinas,mexico
sanpabloautopan,mexico
sanmiguelzinacantepec,mexico
coatlinchán,mexico
sanmateoatenco,mexico
sanmartintexmelucandelabastida,mexico
teolocholco,mexico
teotihuacándearista,mexico
sanjuandelrío,mexico
tuxtepec,mexico
sanfranciscoacuautla,mexico
sanctorum,mexico
sancristóbaldelascasas,mexico
sanandrestuxtla,mexico
salinacruz,mexico
ríoverde,mexico
ríobravo,mexico
ríoblanco,mexico
reynosa,mexico
puertoescondido,mexico
puentedeixtla,mexico
puebla,mexico
progresodealvaroobregon,mexico
progresodecastro,mexico
pozaricadehidalgo,mexico
polanco,mexico
playadelcarmen,mexico
pijijiapan,mexico
peto,mexico
perote,mexico
paraiso,mexico
papantladeolarte,mexico
pánuco,mexico
palmaritotochapán,mexico
palenque,mexico
pachucadesoto,mexico
ozumbadealzate,mexico
oxkutzkab,mexico
orizaba,mexico
ometepec,mexico
ocozocoautladeespinosa,mexico
ocoyoacac,mexico
ocosingo,mexico
oaxacadejuárez,mexico
nuevolaredo,mexico
nogales,mexico
nicolásromero,mexico
naucalpandejuárez,mexico
naranjos,mexico
villananchital,mexico
motul,mexico
motozintla,mexico
montemorelos,mexico
santiagomomoxpan,mexico
mixquiahualadejuarez,mexico
misantla,mexico
miramar,mexico
minatitlan,mexico
milpaalta,mexico
miahuatlándeporfiriodíaz,mexico
metepec,mexico
mérida,mexico
matíasromero,mexico
heroicamatamoros,mexico
martínezdelatorre,mexico
mapastepec,mexico
malinaltepec,mexico
magdalenacontreras,mexico
macuspana,mexico
reyesacozac,mexico
losreyeslapaz,mexico
linares,mexico
lermadevillada,mexico
lerdodetejada,mexico
lasmargaritas,mexico
laschoapas,mexico
laisla,mexico
kanasín,mexico
juchitándezaragoza,mexico
jojutla,mexico
jiutepec,mexico
jalpademéndez,mexico
xalapadeenríquez,mexico
izúcardematamoros,mexico
sanjerónimoixtepec,mexico
ixtapandelasal,mexico
ixtapaluca,mexico
iztapalapa,mexico
ixtaczoquitlán,mexico
iztacalco,mexico
ixmiquilpan,mexico
igualadelaindependencia,mexico
hunucmá,mexico
huixtla,mexico
huitzucodelosfigueroa,mexico
huimanguillo,mexico
huejutladereyes,mexico
huejotzingo,mexico
huauchinango,mexico
huatuscodechicuellar,mexico
ciudaddehuajuapandeleón,mexico
fronteracomalapa,mexico
frontera,mexico
fortíndelasflores,mexico
felipecarrillopuerto,mexico
escárcega,mexico
emilianozapata,mexico
emilianozapata,mexico
ciudadmante,mexico
ecatepec,mexico
cunduacán,mexico
cuernavaca,mexico
cuautlancingo,mexico
cuautlamorelos,mexico
cuautitlán,mexico
cuautepecdehinojosa,mexico
cuajimalpa,mexico
sanmigueldecozumel,mexico
coyotepec,mexico
coyoacán,mexico
cosoleacaque,mexico
cosamaloapandecarpio,mexico
córdoba,mexico
sanbernardinocontla,mexico
comitán,mexico
comalcalco,mexico
coatzintla,mexico
coatzacoalcos,mexico
coatepec,mexico
coacalco,mexico
ciudadvictoria,mexico
ciudadvalles,mexico
ciudadserdán,mexico
ciudadsahagun,mexico
ciudadnezahualcoyotl,mexico
ciudadmiguelalemán,mexico
ciudadmendoza,mexico
ciudadmadero,mexico
ciudadfernández,mexico
mexicocity,mexico
ciudaddelcarmen,mexico
cintalapadefigueroa,mexico
cholula,mexico
chilpancingodelosbravos,mexico
chilapadealvarez,mexico
chignahuapan,mexico
chiconcuac,mexico
sanvicentechicoloapan,mexico
chichén-itzá,mexico
chiautla,mexico
chiapadecorzo,mexico
chetumal,mexico
champotón,mexico
chalcodedíazcovarrubias,mexico
cerroazul,mexico
catemaco,mexico
carlosa.carrillo,mexico
cardenas,mexico
cárdenas,mexico
capulhuac,mexico
cancún,mexico
campeche,mexico
calpulalpan,mexico
cadereyta,mexico
berriozábal,mexico
banderilla,mexico
azcapotzalco,mexico
axochiapan,mexico
atlixco,mexico
atlacomulco,mexico
ciudadlópezmateos,mexico
apizaco,mexico
apan,mexico
amozocdemota,mexico
amecameca,mexico
heroicaalvarado,mexico
altotonga,mexico
altepexi,mexico
altamira,mexico
allende,mexico
álamo,mexico
ajalpan,mexico
aguadulce,mexico
actopan,mexico
acayucan,mexico
acatzingodehidalgo,mexico
acatlándeosorio,mexico
acapulcodejuárez,mexico
acajete,mexico
sanantoniodelacal,mexico
hidalgo,mexico
ríodeteapa,mexico
huamantla,mexico
zacatelco,mexico
tlaxcaladexicohtencatl,mexico
papalotla,mexico
vicenteguerrero,mexico
tonalá,mexico
arriaga,mexico
sanandréscholula,mexico
tampico,mexico
altolucero,mexico
sanmateootzacatipan,mexico
santamaríatotoltepec,mexico
sanlorenzoacopilco,mexico
benitojuarez,mexico
venustianocarranza,mexico
miguelhidalgo,mexico
cuauhtémoc,mexico
huixquilucan,mexico
melchorocampo,mexico
huilango,mexico
santiagoteyahualco,mexico
ojodeagua,mexico
buenavista,mexico
miguelalemán(ladoce),mexico
leyvasolano,mexico
cihuatlán,mexico
guadalupevictoria,mexico
ixtapa-zihuatanejo,mexico
zapotlanejo,mexico
zapotiltic,mexico
zapopan,mexico
zamora,mexico
zacoalcodetorres,mexico
zacatecas,mexico
zacapú,mexico
yuriria,mexico
yurécuaro,mexico
villagrán,mexico
ciudadfrontera,mexico
garcía,mexico
ciudaddevilladeálvarez,mexico
valledesantiago,mexico
valledebravo,mexico
uruapan,mexico
uriangato,mexico
tuxpan,mexico
torreon,mexico
tonalá,mexico
tlaquepaque,mexico
tlajomulcodezúñiga,mexico
tijuana,mexico
tesistán,mexico
tequila,mexico
tepic,mexico
tepatitlándemorelos,mexico
tepalcatepec,mexico
teocaltiche,mexico
tejupilcodehidalgo,mexico
tecoman,mexico
tecate,mexico
tangancícuarodearista,mexico
tamazuladegordiano,mexico
tala,mexico
tacámbarodecodallos,mexico
sombrerete,mexico
soledaddíezgutiérrez,mexico
silao,mexico
sayula,mexico
santiagopapasquiaro,mexico
santiagoixcuintla,mexico
santiago,mexico
santarosajauregui,mexico
santacatarina,mexico
santaanita,mexico
sansebastiánelgrande,mexico
sanpedro,mexico
sannicolásdelosgarza,mexico
sanmiguelelalto,mexico
sanmigueldepapasquiaro,mexico
sanmigueldeallende,mexico
sanluisríocolorado,mexico
sanluispotosí,mexico
sanluisdelapaz,mexico
sanluisdelapaz,mexico
cabosanlucas,mexico
sanjuandeloslagos,mexico
sanjoséiturbide,mexico
sanjosédelcabo,mexico
sanfranciscodelrincón,mexico
sanfelipe,mexico
sanfelipe,mexico
sanbuenaventura,mexico
nicolásrcasillas,mexico
salvatierra,mexico
saltillo,mexico
salamanca,mexico
sahuayodemorelos,mexico
sabinashidalgo,mexico
ciudadsabinas,mexico
rosarito,mexico
romita,mexico
ríogrande,mexico
rincónderomos,mexico
ramosarizpe,mexico
santiagodequerétaro,mexico
puruándiro,mexico
puertovallarta,mexico
puertopeñasco,mexico
piedrasnegras,mexico
petatlán,mexico
pénjamo,mexico
pátzcuaro,mexico
parrasdelafuente,mexico
parachodeverduzco,mexico
palau,mexico
ojinaga,mexico
ocotlán,mexico
nuevoméxico,mexico
nuevocasasgrandes,mexico
nuevarosita,mexico
nuevaitaliaderuiz,mexico
nochistlán,mexico
navolato,mexico
navojoa,mexico
nava,mexico
moroleón,mexico
morelia,mexico
monterrey,mexico
monclova,mexico
mexicali,mexico
pedromeoqui,mexico
melchormúzquiz,mexico
medina,mexico
mazatlán,mexico
matehuala,mexico
matamoros,mexico
marfil,mexico
maravatío,mexico
manzanillo,mexico
rodolfosáncheztaboada,mexico
magdalenadekino,mexico
sanpedromadera,mexico
losmochis,mexico
loreto,mexico
león,mexico
laspintasdearriba,mexico
lapiedadcavadas,mexico
lapaz,mexico
laorilla,mexico
lagosdemoreno,mexico
lacruz,mexico
labarca,mexico
santacruzdejuventinorosas,mexico
jocotepec,mexico
jiquílpandejuárez,mexico
jiménez,mexico
jesúsmaría,mexico
jerezdegarcíasalinas,mexico
jaraldelprogreso,mexico
jamay,mexico
jalostotitlán,mexico
ixtlándelrío,mexico
ixtapa,mexico
irapuato,mexico
huetamodenúñez,mexico
huatabampo,mexico
hidalgodelparral,mexico
heróicazitácuaro,mexico
nogales,mexico
heroicacaborca,mexico
hermosillo,mexico
heroicaguaymas,mexico
guasave,mexico
guanajuato,mexico
guamúchil,mexico
guadalupe,mexico
guadalupe,mexico
guadalajara,mexico
gomezpalacio,mexico
juanjoserios,mexico
generalescobedo,mexico
garzagarcía,mexico
fresnillo,mexico
escuinapadehidalgo,mexico
ensenada,mexico
encarnacióndedíaz,mexico
empalme,mexico
pueblonuevo,mexico
elsalto,mexico
elpueblito,mexico
elgrullo,mexico
victoriadedurango,mexico
culiacán,mexico
cuauhtémoc,mexico
villadecostarica,mexico
cortazar,mexico
compostela,mexico
comonfort,mexico
colima,mexico
ciudadobregón,mexico
ciudadlerdo,mexico
ciudadjuárez,mexico
ciudadhidalgo,mexico
ciudadguzmán,mexico
ciudaddelicias,mexico
ciudadconstitución,mexico
ciudadcamargo,mexico
ciudadanáhuac,mexico
ciudadaltamirano,mexico
ciudadacuña,mexico
chihuahua,mexico
chapala,mexico
celaya,mexico
castaños,mexico
cananea,mexico
villajuárez,mexico
calvillo,mexico
víctorrosales,mexico
autlándenavarro,mexico
atoyacdeálvarez,mexico
atotonilcoelalto,mexico
armeria,mexico
arcelia,mexico
arandas,mexico
apodaca,mexico
apatzingán,mexico
apaseoelgrande,mexico
apaseoelalto,mexico
ameca,mexico
allende,mexico
allende,mexico
aguascalientes,mexico
aguaprieta,mexico
acaponeta,mexico
acámbaro,mexico
abasolo,mexico
anáhuac,mexico
doloreshidalgocunadelaindependencianacional,mexico
guacamayas,mexico
ciudadlázarocárdenas,mexico
coloniadelvalle,mexico
colonialindavista,mexico
colonianativitas,mexico
lasdelicias,mexico
sanpedrogarzagarcia,mexico
soledaddegracianosánchez,mexico
manzanillo,mexico
naucalpandejuárez,mexico
haciendasantafe,mexico
fuentesdelvalle,mexico
sansalvadortizatlalli,mexico
jardinesdelasilla(jardines),mexico
sanbuenaventura,mexico
coloniasantateresa,mexico
sanjerónimocuatrovientos,mexico
sanmartínazcatepec,mexico
fraccionamientorealpalmas,mexico
pórticosdesanantonio,mexico
sanisidro,mexico
centrofamiliarlasoledad,mexico
sanjoséguadalupeotzacatipan,mexico
laspintitas,mexico
emilianozapata,mexico
sanantoniotecómitl,mexico
licenciadobenitojuárez(campogobierno),mexico
teotihuacándearista,mexico
jesúsdelmonte,mexico
sanjorgepueblonuevo,mexico
manuelojinaga,mexico
terrazasdelvalle,mexico
laermita,mexico
lomasdelsur,mexico
parqueindustrialciudadmitras,mexico
mitrasponiente,mexico
villadelprado2dasección,mexico
tresdemayo,mexico
donantonio,mexico
heroicaciudaddetlaxiaco,mexico
ciudaddehuitzuco,mexico
casablanca,mexico
laprovidenciasigloxxi,mexico
ampliaciónsanmateo(coloniasolidaridad),mexico
fraccionamientociudadolmeca,mexico
sanrafaeltlanalapan,mexico
tecámacdefelipevillanueva,mexico
venceremos,mexico
alboradajaltenco,mexico
crucecita,mexico
padangmatsirat,malaysia
kuah,malaysia
jerantut,malaysia
raub,malaysia
batupahat,malaysia
paritraja,malaysia
pekannenas,malaysia
pontiankechil,malaysia
kampungpasirgudangbaru,malaysia
kotatinggi,malaysia
tamansenai,malaysia
kulai,malaysia
skudai,malaysia
johorbahru,malaysia
kluang,malaysia
yongpeng,malaysia
mersing,malaysia
segamat,malaysia
tangkak,malaysia
muar,malaysia
bakri,malaysia
labis,malaysia
kualaselangor,malaysia
batangberjuntai,malaysia
batuarang,malaysia
shahalam,malaysia
klang,malaysia
cukai,malaysia
kualalipis,malaysia
papar,malaysia
kotakinabalu,malaysia
donggongon,malaysia
putatan,malaysia
kinarut,malaysia
ranau,malaysia
semporna,malaysia
victoria,malaysia
beaufort,malaysia
lahaddatu,malaysia
sandakan,malaysia
keningau,malaysia
tawau,malaysia
paka,malaysia
kertih,malaysia
kulim,malaysia
baganserai,malaysia
bedong,malaysia
simpangempat,malaysia
taiping,malaysia
kualakangsar,malaysia
ipoh,malaysia
guamusang,malaysia
kualaterengganu,malaysia
marang,malaysia
tampin,malaysia
alorgajah,malaysia
kampungayerkeroh,malaysia
sungaiudang,malaysia
malacca,malaysia
banting,malaysia
jenjarum,malaysia
semenyih,malaysia
seremban,malaysia
portdickson,malaysia
sepang,malaysia
bahau,malaysia
kualapilah,malaysia
pekan,malaysia
mentekab,malaysia
temerluh,malaysia
butterworth,malaysia
perai,malaysia
bukitmertajam,malaysia
nibongtebal,malaysia
paritbuntar,malaysia
tasekglugor,malaysia
georgetown,malaysia
serendah,malaysia
rawang,malaysia
petalingjaya,malaysia
kualalumpur,malaysia
sabakbernam,malaysia
sungaibesar,malaysia
kuantan,malaysia
batugajah,malaysia
kampar,malaysia
tapahroad,malaysia
bidur,malaysia
lumut,malaysia
telukintan,malaysia
gurun,malaysia
sungaipetani,malaysia
kepalabatas,malaysia
tanahmerah,malaysia
kuching,malaysia
simanggang,malaysia
sarikei,malaysia
sibu,malaysia
kangar,malaysia
jitra,malaysia
kualakedah,malaysia
alorsetar,malaysia
pasirmas,malaysia
kotabharu,malaysia
kudat,malaysia
kapit,malaysia
bintulu,malaysia
limbang,malaysia
miri,malaysia
ulutiram,malaysia
tanjungtokong,malaysia
tanjungsepat,malaysia
permatangkuching,malaysia
peringat,malaysia
ladangserikundang,malaysia
pantairemis,malaysia
kuang,malaysia
klebangbesar,malaysia
kampungtanjungkarang,malaysia
kampungsungaiara,malaysia
kampungsimpangrenggam,malaysia
kampongpangkalkalong,malaysia
kampongmasjidtanah,malaysia
kampongkadok,malaysia
kampongdungun,malaysia
kampungbukitbaharu,malaysia
kampungbarusubang,malaysia
kampungbaharunilai,malaysia
kampongbaharubalakong,malaysia
kampungayermolek,malaysia
bukitrambai,malaysia
